danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,retro
0.51,0.876,2,-9.101,0.161,0.212,0,0.248,0.624,119.702,4,True
0.45,0.442,9,-12.718,0.0353,0.493,0.00564,0.134,0.812,208.282,4,True
0.555,0.869,3,-5.479,0.0278,0.0104,0.000156,0.108,0.84,134.892,4,True
0.418,0.458,9,-10.308,0.039,0.75,0.000485,0.187,0.394,126.422,4,True
0.55,0.722,11,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,4,True
0.621,0.413,4,-12.274,0.0348,0.602,4.88e-06,0.145,0.338,139.491,4,True
0.306,0.253,8,-11.177,0.0294,0.728,4.89e-05,0.138,0.171,83.175,4,True
0.4,0.0897,0,-19.012,0.0288,0.938,0.000521,0.0847,0.24,70.387,4,True
0.617,0.785,2,-5.8,0.0565,0.636,0,0.174,0.92,138.057,4,True
0.522,0.701,5,-9.071,0.0372,0.307,0.044,0.39,0.925,157.257,4,True
0.472,0.492,6,-10.435,0.0583,0.711,0.107,0.679,0.555,74.09,4,True
0.68,0.519,1,-11.437,0.066,0.0504,1.13e-05,0.197,0.667,114.533,4,True
0.622,0.498,2,-12.957,0.15,0.272,2.94e-06,0.05,0.969,169.314,4,True
0.819,0.605,2,-13.83,0.132,0.669,0.0163,0.199,0.797,108.892,4,True
0.281,0.374,0,-12.052,0.0329,0.511,0.0019,0.333,0.346,141.37,4,True
0.628,0.603,6,-10.286,0.0312,0.178,1.73e-05,0.0686,0.951,120.782,4,True
0.756,0.566,6,-11.278,0.0769,0.225,0,0.0514,0.917,124.344,4,True
0.612,0.694,2,-9.326,0.0531,0.00691,0,0.328,0.739,113.159,4,True
0.609,0.624,7,-11.717,0.0292,0.0396,0.000168,0.277,0.691,123.191,4,True
0.756,0.879,4,-5.47,0.0409,0.00377,0,0.167,0.92,126.607,4,True
0.503,0.62,0,-7.265,0.0364,0.22,2.29e-06,0.0778,0.736,156.243,4,True
0.913,0.481,11,-8.459,0.0998,0.392,7.48e-05,0.0279,0.878,103.62,4,True
0.737,0.68,5,-9.124,0.175,0.258,0,0.0339,0.882,80.169,4,True
0.246,0.375,10,-14.409,0.0272,0.141,4.97e-06,0.109,0.511,90.53,4,True
0.366,0.303,8,-16.191,0.0308,0.678,0.00045,0.113,0.538,83.168,4,True
0.644,0.612,11,-10.67,0.0321,0.739,1.49e-05,0.27,0.919,149.938,4,True
0.741,0.697,0,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4,True
0.394,0.863,9,-6.239,0.101,0.0157,0.0116,0.0609,0.907,193.552,4,True
0.686,0.92,2,-6.231,0.0566,0.301,0.27,0.0807,0.225,135.027,4,True
0.634,0.833,7,-7.929,0.0651,0.629,0,0.864,0.816,120.801,4,True
0.705,0.728,0,-11.413,0.0301,0.0141,0.343,0.245,0.737,107.088,5,True
0.634,0.819,5,-6.786,0.048,0.359,4.98e-06,0.18,0.931,104.517,4,True
0.608,0.534,8,-11.541,0.0339,0.135,0,0.064,0.796,105.388,4,True
0.528,0.445,6,-12.075,0.0482,0.0198,0.000384,0.0766,0.97,206.361,4,True
0.675,0.512,10,-7.027,0.0285,0.0469,9.41e-06,0.103,0.965,129.818,4,True
0.57,0.745,4,-10.266,0.0423,0.00409,0.39,0.335,0.865,125.906,4,True
0.241,0.537,7,-8.166,0.0322,0.503,0.000119,0.165,0.311,84.518,4,True
0.613,0.817,0,-4.957,0.0858,0.0338,1.96e-06,0.083,0.62,119.926,4,True
0.357,0.608,0,-9.643,0.0438,0.398,0,0.195,0.538,83.356,4,True
0.43,0.423,5,-11.215,0.0387,0.0198,1.96e-05,0.14,0.235,123.491,4,True
0.259,0.473,6,-10.187,0.0324,0.512,1.5e-06,0.4,0.232,84.897,4,True
0.335,0.262,4,-13.832,0.0393,0.548,0,0.0971,0.203,68.82,4,True
0.27,0.312,3,-11.306,0.0279,0.701,0.00257,0.116,0.345,79.593,3,True
0.302,0.521,7,-5.391,0.0354,0.72,4.74e-06,0.123,0.364,101.814,4,True
0.694,0.854,6,-7.659,0.0351,0.227,0.000417,0.337,0.958,121.271,4,True
0.307,0.237,7,-13.437,0.0304,0.879,1.65e-05,0.0871,0.194,135.6,4,True
0.262,0.818,2,-5.538,0.152,0.0218,0.916,0.276,0.395,183.629,4,True
0.528,0.658,2,-11.751,0.0386,0.565,0.000843,0.385,0.909,165.796,4,True
0.551,0.461,11,-11.778,0.0255,0.252,2.39e-06,0.0541,0.739,105.155,4,True
0.814,0.493,10,-9.433,0.0729,0.0318,0,0.265,0.903,136.628,4,True
0.495,0.775,11,-8.241,0.0394,0.116,0.366,0.127,0.439,93.423,4,True
0.564,0.357,1,-12.752,0.0326,0.558,0,0.233,0.477,129.242,4,True
0.639,0.385,2,-13.253,0.0759,0.284,0.00193,0.0873,0.209,131.714,4,True
0.486,0.562,2,-8.382,0.0377,0.607,4.12e-06,0.668,0.711,96.12,4,True
0.501,0.302,10,-12.529,0.033,0.758,0.000267,0.0888,0.386,77.836,4,True
0.775,0.476,11,-8.539,0.0355,0.191,0,0.132,0.928,131.4,4,True
0.534,0.536,6,-6.957,0.0276,0.481,4.18e-06,0.225,0.306,143.731,3,True
0.573,0.902,6,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,4,True
0.617,0.533,3,-11.516,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,4,True
0.692,0.711,0,-7.498,0.0317,0.225,0,0.12,0.875,125.135,4,True
0.671,0.373,9,-18.064,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4,True
0.5,0.748,4,-9.072,0.0363,0.127,0,0.447,0.514,118.852,4,True
0.637,0.811,7,-11.345,0.0583,0.363,0.00451,0.107,0.552,112.053,4,True
0.564,0.911,2,-5.39,0.0536,0.159,4.36e-05,0.118,0.582,173.938,4,True
0.746,0.79,11,-4.7,0.0257,0.0485,0.0261,0.0534,0.891,107.231,4,True
0.518,0.51,0,-8.057,0.0352,0.476,0,0.292,0.651,144.543,4,True
0.508,0.834,2,-6.205,0.0386,0.0183,0,0.0732,0.774,139.131,4,True
0.489,0.927,10,-6.298,0.17,0.455,0.00165,0.305,0.79,177.354,4,True
0.709,0.824,1,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.818,4,True
0.66,0.816,2,-6.61,0.0299,0.168,0.0181,0.0608,0.678,111.346,4,True
0.678,0.643,2,-9.316,0.0444,0.24,0,0.0708,0.534,113.46,4,True
0.707,0.788,6,-5.269,0.0333,0.214,0.000571,0.308,0.746,120.465,4,True
0.751,0.501,5,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,4,True
0.54,0.96,0,-2.971,0.0521,0.0678,2.34e-06,0.342,0.802,122.761,4,True
0.661,0.908,5,-4.897,0.039,0.052,0,0.0708,0.656,144.091,4,True
0.779,0.867,3,-3.704,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,4,True
0.575,0.811,9,-10.981,0.0401,0.0159,4.37e-06,0.0902,0.873,149.671,4,True
0.906,0.63,0,-8.071,0.0575,0.000547,0.616,0.0994,0.342,122.458,4,True
0.659,0.541,5,-7.919,0.0272,0.0174,0,0.198,0.56,116.685,4,True
0.618,0.764,0,-6.027,0.0562,0.186,0,0.12,0.876,81.366,4,True
0.748,0.783,0,-9.115,0.0527,0.000757,0.528,0.09,0.929,130.376,4,True
0.917,0.588,10,-11.047,0.0607,0.195,0,0.0914,0.828,110.077,4,True
0.572,0.835,0,-6.219,0.0317,0.171,0.000377,0.0702,0.795,129.981,4,True
0.857,0.468,1,-8.53,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4,True
0.639,0.923,7,-5.708,0.032,0.0674,0,0.0879,0.761,97.874,4,True
0.749,0.699,1,-13.108,0.0371,0.0674,0.00192,0.0763,0.935,128.904,4,True
0.685,0.858,8,-6.496,0.0348,0.104,0.000119,0.147,0.692,92.305,4,True
0.69,0.54,4,-10.516,0.0317,0.218,0.00657,0.115,0.764,114.846,4,True
0.461,0.918,4,-8.507,0.0959,0.405,0.00033,0.126,0.802,172.435,4,True
0.851,0.551,4,-5.177,0.0396,0.151,0,0.0827,0.807,131.922,4,True
0.648,0.947,4,-6.617,0.0369,0.0114,0.0567,0.105,0.602,113.255,4,True
0.775,0.852,11,-4.813,0.0528,0.0892,2.35e-05,0.823,0.836,118.561,4,True
0.817,0.599,0,-9.249,0.0328,0.132,0.000311,0.0873,0.548,108.873,4,True
0.768,0.829,5,-5.109,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4,True
0.703,0.517,5,-12.093,0.0254,0.0215,0,0.0953,0.689,110.52,4,True
0.677,0.985,1,-4.678,0.0549,0.07,3.62e-05,0.351,0.87,118.092,4,True
0.691,0.812,0,-7.772,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4,True
0.776,0.763,5,-8.124,0.0534,0.182,0.00647,0.077,0.82,128.433,4,True
0.701,0.944,4,-2.986,0.0455,0.0755,0,0.601,0.792,128.993,4,True
0.544,0.897,3,-6.056,0.0471,0.241,0,0.13,0.647,157.17,4,True
0.596,0.869,10,-11.97,0.037,0.0116,0.173,0.0678,0.944,109.902,4,True
0.728,0.556,1,-12.888,0.0472,0.136,0.00298,0.0455,0.805,108.81,4,True
0.724,0.523,11,-11.139,0.116,0.0745,0.703,0.0811,0.965,185.075,4,True
0.565,0.764,1,-9.43,0.0351,0.0139,0.00488,0.079,0.686,100.891,4,True
0.623,0.94,0,-5.731,0.0365,0.202,0.00184,0.0472,0.837,131.037,4,True
0.761,0.711,9,-7.989,0.0604,0.0174,0.000101,0.0652,0.947,105.448,4,True
0.466,0.615,0,-9.102,0.0492,0.413,0,0.343,0.812,108.016,4,True
0.801,0.723,10,-4.985,0.0689,0.0713,0.154,0.0675,0.883,109.03,4,True
0.516,0.549,6,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.941,4,True
0.898,0.271,7,-12.238,0.091,0.0135,0.00138,0.0461,0.742,111.485,4,True
0.851,0.406,1,-11.631,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,4,True
0.677,0.62,9,-11.766,0.0364,0.0335,0.0529,0.285,0.672,146.74,4,True
0.525,0.882,5,-4.479,0.0467,0.0252,0,0.101,0.623,101.674,4,True
0.566,0.769,4,-4.973,0.0469,0.0597,0,0.579,0.324,159.651,4,True
0.624,0.842,5,-5.285,0.0376,0.264,2.11e-05,0.181,0.257,111.037,4,True
0.879,0.626,7,-6.344,0.0604,0.205,6.07e-05,0.056,0.968,110.864,4,True
0.81,0.386,7,-14.932,0.0595,0.0778,0.00112,0.0404,0.812,122.585,4,True
0.631,0.932,5,-4.142,0.0354,0.0436,0.137,0.0918,0.971,122.429,4,True
0.887,0.48,11,-11.994,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,4,True
0.59,0.705,0,-6.062,0.0382,0.0928,0.00146,0.056,0.803,120.874,4,True
0.75,0.723,7,-12.117,0.0485,0.0247,0.00414,0.0215,0.946,130.515,4,True
0.532,0.729,10,-6.84,0.0474,0.382,0,0.366,0.595,121.97,4,True
0.767,0.854,4,-6.947,0.0426,0.465,2.03e-06,0.485,0.963,149.206,4,True
0.683,0.875,4,-6.916,0.0481,0.204,1.9e-06,0.0631,0.674,115.401,4,True
0.558,0.768,2,-9.997,0.0343,0.121,0.0626,0.128,0.429,81.909,4,True
0.863,0.839,6,-13.1,0.0616,0.0479,0.00784,0.0467,0.878,116.215,4,True
0.742,0.533,0,-9.098,0.0288,0.459,0.148,0.064,0.391,97.395,4,True
0.384,0.846,7,-5.591,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,4,True
0.761,0.67,2,-12.759,0.0438,0.21,0.000426,0.0685,0.91,120.752,4,True
0.771,0.655,3,-10.842,0.0372,0.152,0.00197,0.0685,0.97,119.747,4,True
0.696,0.89,5,-6.819,0.0441,0.055,0.0596,0.5,0.922,98.742,4,True
0.8,0.878,1,-7.109,0.0434,0.189,0.000104,0.14,0.816,104.282,4,True
0.584,0.801,0,-7.415,0.0257,0.0605,2.31e-06,0.273,0.633,114.114,4,True
0.701,0.803,5,-6.786,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,4,True
0.543,0.482,4,-12.789,0.194,0.0853,9.22e-05,0.111,0.415,193.513,4,True
0.654,0.915,3,-6.254,0.0315,0.218,0,0.11,0.916,131.942,4,True
0.767,0.632,0,-8.288,0.028,0.436,7.49e-06,0.2,0.953,118.35,4,True
0.734,0.586,2,-11.866,0.129,0.125,0,0.0367,0.762,109.933,4,True
0.805,0.602,0,-9.7,0.0579,0.119,0.000122,0.0581,0.744,94.382,4,True
0.818,0.705,4,-9.609,0.0329,0.413,0,0.0269,0.965,123.436,4,True
0.656,0.734,3,-10.25,0.028,0.0896,9.99e-05,0.301,0.591,116.246,4,True
0.637,0.706,5,-9.445,0.0349,0.0153,1.99e-06,0.167,0.858,121.105,4,True
0.794,0.55,11,-12.988,0.0367,0.155,0.000271,0.113,0.744,127.736,4,True
0.879,0.693,11,-10.577,0.046,0.037,0.119,0.18,0.966,133.231,4,True
0.668,0.779,9,-11.089,0.0325,0.0025,0.000347,0.139,0.963,140.873,4,True
0.711,0.74,10,-7.776,0.036,0.261,0.0114,0.104,0.638,143.047,4,True
0.562,0.383,6,-15.474,0.0304,0.143,0.124,0.138,0.599,93.764,3,True
0.548,0.294,10,-17.112,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,4,True
